MSOA11CD,Proportion,Extent,Score,Proportion_Decile,Extent_Decile,Score_Decile
E02000469,0,0.6397797519756655,27.900976050480423,1,8,8
E02000470,0,0.6496676160409239,12.545078882497945,1,8,3
E02000471,0.4,0.5367178255603089,9.877744046827193,4,7,2
E02000472,0,0.49067380620806333,12.860929040017494,1,6,4
E02000473,0.3333333333333333,0.6692158525612518,10.984268422086853,4,8,3
E02000474,0,0.6068554957132785,19.7140849938084,1,8,6
E02000475,0.5,0.44295991778006166,11.106197636176773,4,5,3
E02000476,0,0.41278711955607866,24.444536315228966,1,5,7
E02000477,0.8333333333333334,0.9183832481806606,7.530689975705081,6,10,1
E02000478,0.75,0.9138349407086621,8.183281171125694,5,10,2
E02000479,0,0.36214387024253014,17.731216705803423,1,4,5
E02000480,0,0.2264926360349237,20.27139518476056,1,2,6
E02000481,0.4,0.6194115204092395,10.084414704408818,4,8,2
E02000482,1,0.9532100638524013,4.255190534915986,6,10,1
E02000483,0.2,0.35354920634920634,14.033308571428572,3,4,4
E02000484,0.2,0.7285529280333527,11.676795565042097,3,9,3
E02000485,0.6,0.7903331369232035,10.011951607078368,5,9,2
E02000486,0.2,0.7195362644415918,9.982827412513256,3,9,2
E02000487,0.8,0.7894329896907216,5.735804123711341,6,9,1
E02000488,0.8,0.8573242770621854,7.570462317666126,6,10,1
E02000489,0.2,0.34360830562699957,16.104637425506557,3,4,5
E02000490,0,0.4759503015111647,16.426926692432364,1,6,5
E02000491,0,0.23090972914213242,27.16120471170396,1,2,8
E02000492,0,0.573512833008447,14.378710185185186,1,7,4
E02000493,0,0.29122874369584895,22.68113882063882,1,3,7
E02000494,0.4,0.4719156436124954,10.106611194131233,4,6,2
E02000495,0.3333333333333333,0.6270434209238472,11.82918987961241,4,8,3
E02000496,0,0.26885153453312505,19.60660974311194,1,3,6
E02000497,0.2,0.22384777748067064,14.297503837422983,3,2,4
E02000498,0.25,0.5701406638499121,11.364950115626032,3,7,3
E02000499,0.8,0.8009681712019988,7.166763415892673,6,10,1
E02000500,0.8,0.7566073318579812,7.238890310786106,6,9,1
E02000501,0.6,0.7936161401017632,8.764077150633062,5,9,2
E02000502,0.4,0.7432429674695645,8.720309584393554,4,9,2
E02000503,0.8,0.9404387976163797,8.012564690468391,6,10,2
E02000504,1,0.971626967337959,6.065078778135049,6,10,1
E02000506,0.6,0.7922621738783543,8.406718039413846,5,9,2
E02000507,0.4,0.6692054437977093,11.403054127198917,4,8,3
E02000508,0,0.5274398119867756,14.742132807654825,1,7,4
E02000509,0,0.547897486937049,15.670591191838765,1,7,5
E02000510,0.2,0.2473456808593399,15.972845480386583,3,2,5
E02000511,0,0.7446855706801833,15.61196688875429,1,9,5
E02000512,0,0.4157707879165369,25.678578106508873,1,5,7
E02000513,0,0.265038346466647,29.069614991993593,1,3,8
E02000514,0,0.6533531700028338,21.020768379833576,1,8,6
E02000515,0,0.12261747913921826,25.968127536231886,1,1,7
E02000516,0,0.4854410074837987,22.52729635376261,1,6,7
E02000517,0,0.7327162790196141,26.90824216349109,1,9,8
E02000518,0,0.42947630358556727,27.762351770161747,1,5,8
E02000519,0,0.18656879929886064,30.216530017528488,1,1,8
E02000520,0,0.44396006534467697,26.35636716349109,1,5,8
E02000521,0,0.5176993347452785,28.087703205877443,1,7,8
E02000522,0,0.5420237918893358,24.48008140290106,1,7,7
E02000523,0,0.36983506016598494,20.60353533712429,1,4,6
E02000524,0,0.7703333379980128,23.926140787024725,1,9,7
E02000525,0,0.5451624597207304,23.33353612244898,1,7,7
E02000526,0.2,0.6668965043438072,10.528580752343657,3,8,3
E02000528,0,0.22643797643797645,31.21370738045738,1,2,8
E02000529,0,0.3671476783428371,22.90753357383917,1,4,7
E02000530,0,0.7193338390049561,33.26754316496432,1,9,9
E02000531,0,0.42164067956777185,22.938781030444964,1,5,7
E02000532,0.16666666666666666,0.31263579733259367,14.998077953447519,2,3,4
E02000533,0,0.6118458664526968,15.51448368270605,1,8,5
E02000534,0,0.797400285817283,13.722152397260274,1,10,4
E02000535,0,0.6321288421052631,19.517283306666666,1,8,6
E02000536,0,0.48814810320003976,20.89095451210565,1,6,6
E02000537,0,0.8617849835171081,16.15282645788337,1,10,5
E02000538,0,0.3647061904263119,22.202656960301667,1,4,7
E02000539,0,0.3879055877240995,20.988940339354134,1,5,6
E02000540,0,0.1275708187815289,20.839676367869615,1,1,6
E02000541,0,0.3765003388539455,24.003567947217196,1,4,7
E02000542,0,0.3257692827799098,24.035698059714715,1,4,7
E02000543,0,0.1410810401031006,21.482577060116746,1,1,6
E02000544,0,0.9539638846069147,14.279776210400478,1,10,4
E02000545,0,0.46312967076118833,25.5765579389135,1,6,7
E02000546,0,0.5390119424313565,21.024059405940594,1,7,6
E02000547,0,0.4505598934849722,20.505488107236445,1,6,6
E02000548,0,0.7142177226783553,27.051314066708102,1,9,8
E02000549,0,0.5296647358258731,22.363031332280148,1,7,7
E02000550,0,0.18734318371898523,26.45205352662392,1,1,8
E02000551,0,0.2282268870031264,31.844579723090664,1,2,8
E02000552,0,0.7236512263276139,17.81200153718813,1,9,5
E02000553,0,0.43131701846560355,21.705608289550497,1,5,6
E02000554,0,0.22436889012078504,36.66239345756532,1,2,9
E02000555,0,0.2370946523890471,26.463004525817734,1,2,8
E02000556,0,0.40965540322780575,28.7203258596326,1,5,8
E02000557,0,0.6441055109816919,32.96260871100648,1,8,9
E02000558,0,0.39726896022100033,41.073897152700376,1,5,10
E02000559,0,0.49126260886415263,19.866103088566167,1,6,6
E02000560,0,0.2113250492125984,26.430689837598425,1,2,8
E02000561,0,0.4715722569134701,17.51918631961259,1,6,5
E02000562,0,0.4595609998168617,23.776850937254462,1,6,7
E02000563,0,0.49423998975184835,36.07100637459434,1,6,9
E02000564,0,0.11259494199148652,28.143238711292877,1,1,8
E02000565,0,0.22899636693914624,30.05893744323342,1,2,8
E02000566,0,0.632183908045977,19.400200328407223,1,8,6
E02000567,0,0.25297634218718706,27.776161795226567,1,2,8
E02000568,0,0.633702213279678,31.54204006648587,1,8,8
E02000569,0,0.29772345235335035,29.2265388215859,1,3,8
E02000570,0,0.6744641302621998,16.23433839592219,1,8,5
E02000571,0,0.22092762715662112,31.614917768317273,1,2,8
E02000572,0,0.5013770060541289,35.59977105879728,1,6,9
E02000573,0,0.3509526454659075,21.750924327176783,1,4,7
E02000574,0,0.5566901736527643,25.39780703695508,1,7,7
E02000575,0,0.29845473965913893,21.646702497769848,1,3,6
E02000576,0,0.44746354971178837,26.248406675017893,1,6,7
E02000577,0,0.4443658873329186,48.5609447967714,1,5,10
E02000578,0,0.3038899269577034,42.82580601324953,1,3,10
E02000579,0,0.20256623500059404,30.375238921230842,1,1,8
E02000580,0,0.39271915830809073,35.25206233893729,1,5,9
E02000581,0,0.6233803511761935,41.39443757988922,1,8,10
E02000582,0,0.42086644534864925,16.725240580519117,1,5,5
E02000583,0,0.3490073935197085,16.841671646078712,1,4,5
E02000584,0,0.8147998400053331,11.600910576314122,1,10,3
E02000585,0,0.37088623197337606,16.70170442499692,1,4,5
E02000586,0.4,0.9049493994467206,9.498918296739854,4,10,2
E02000587,0.2,0.6349213796241008,11.36996299297677,3,8,3
E02000588,0,0.9548908382066277,11.116954691358025,1,10,3
E02000589,0,0.5406092995463636,16.74312407321594,1,7,5
E02000590,0,0.31136135669967185,20.742080588075144,1,3,6
E02000591,0,0.4517016841168341,28.766785788458684,1,6,8
E02000592,0,0.8780521159493936,11.406496805338634,1,10,3
E02000593,0,0.2111716621253406,19.46751882586079,1,2,6
E02000594,0.4,0.5757921487326958,12.731745489199492,4,7,3
E02000595,0,0.34800658752487473,14.963156975228163,1,4,4
E02000596,0,0.7943597762826858,12.341827482927998,1,10,3
E02000597,0,0.29138617942025,32.16868196180794,1,3,9
E02000598,0.8,0.795741733225798,6.144264335145823,6,10,1
E02000599,0.8,0.7424095662609291,7.575964670508644,6,9,1
E02000600,0.6,0.6008600897484955,8.83027120511126,5,8,2
E02000601,0.5,0.5333240772385509,9.207309253246754,4,7,2
E02000602,0,0.6478965380939753,19.051740089362106,1,8,6
E02000603,0.2,0.22377650257099266,17.889809137540258,3,2,5
E02000604,0,0.9012637443190148,10.649229860724233,1,10,3
E02000605,0.4,0.5073554128806661,11.17658766670745,4,7,3
E02000606,0.6,0.5153415669625627,10.246356522578155,5,7,2
E02000607,0.5,0.9436504322531536,7.982177685950413,4,10,2
E02000608,0.25,0.5814172856974413,11.443785520575405,3,7,3
E02000609,0.2,0.37356386288574495,13.533696764973367,3,4,4
E02000610,0.2,0.38464760629655137,14.55825623610768,3,5,4
E02000611,1,0.8729432940782498,5.68777624602333,6,10,1
E02000612,0.6,0.8440969552886758,9.021012397201423,5,10,2
E02000613,0.6,0.5823922465687454,11.422265350349145,5,8,3
E02000614,0,0.693923309967922,14.952286455981941,1,9,4
E02000615,0.2,0.75018389508584,10.277038765621015,3,9,2
E02000616,0.25,0.8122183508543642,9.510588321405335,3,10,2
E02000617,0,0.20923667570009033,16.046457655826558,1,1,5
E02000619,0,0.23805695911805236,27.95872657326596,1,2,8
E02000620,0,0.18900751285092923,25.996945037564256,1,1,7
E02000621,0,0.21850781854627435,25.985237829938807,1,2,7
E02000622,0,0.25396348610948305,23.477881069042315,1,2,7
E02000623,0,0.19741337237676915,28.88501671547096,1,1,8
E02000624,0,0.3073345259391771,29.001417292784733,1,3,8
E02000625,0,0.22630828497098257,31.110134624524715,1,2,8
E02000626,0,0.23810080692316687,35.384266167699685,1,2,9
E02000627,0,0.4520906640712735,29.569132899817106,1,6,8
E02000628,0,0.7962932729972114,38.76461111689393,1,10,9
E02000629,0,0.40866964671953854,22.65602082191781,1,5,7
E02000630,0,0.3966375566244804,20.472349980986184,1,5,6
E02000631,0,0.21951628575977336,19.12386262647335,1,2,6
E02000632,0,0.45248706432225283,23.357236886254334,1,6,7
E02000633,0,0.28059138102852904,32.63786933069133,1,3,9
E02000634,0,0.2697033263410249,30.16654974528019,1,3,8
E02000635,0,0.2561708521141876,26.395909744580383,1,2,8
E02000636,0,0.25520290536379947,15.979028808655178,1,2,5
E02000637,0,0.1833644244485899,22.2360567321409,1,1,7
E02000638,0,0.6021178464834285,24.584443094250148,1,8,7
E02000639,0,0.3280603513842409,28.602146796724472,1,4,8
E02000640,0.16666666666666666,0.21134715532893375,16.023858913447636,2,2,5
E02000641,0,0.7549662332485256,32.59530040098018,1,9,9
E02000642,0,0.19829250940136192,24.80936700884236,1,1,7
E02000643,0,0.1879918076964536,22.511572167726634,1,1,7
E02000644,0,0.2797260801343934,20.974858694447523,1,3,6
E02000645,0,0.41755766003882383,22.59827693269431,1,5,7
E02000646,0,0.33301423624071996,19.734005023640663,1,4,6
E02000647,0,0.5793131532900493,19.74020986439195,1,7,6
E02000648,0,0.5524214842460711,34.775513627592865,1,7,9
E02000649,0,0.4178049242873053,24.581446045324927,1,5,7
E02000650,0,0.40805024550369634,31.015999344863733,1,5,8
E02000651,0,0.4425747320764993,21.32459469656139,1,5,6
E02000652,0,0.41054994683015844,20.358346969319033,1,5,6
E02000653,0,0.2122040072859745,27.21123345476624,1,2,8
E02000654,0,0.41258544186301305,34.46425997455765,1,5,9
E02000655,0,0.33798790952332874,32.33255805032156,1,4,9
E02000657,0,0.6904587316948665,26.140808345120227,1,9,7
E02000658,0,0.4993931054374148,24.88318940518324,1,6,7
E02000659,0,0.4438301080673536,22.07216938929379,1,5,7
E02000660,0,0.4945763195081439,24.623504121526143,1,6,7
E02000661,0,0.4623944527887811,16.33983823746858,1,6,5
E02000662,0,0.5305685451161902,23.989742633726202,1,7,7
E02000663,0,0.5098848111438521,20.518439860701847,1,7,6
E02000664,0,0.5518441209406495,34.520400255319146,1,7,9
E02000665,0,0.2681698523520659,20.62070310175117,1,3,6
E02000666,0,0.6396810709219347,21.694246955807905,1,8,6
E02000667,0,0.45371054539903055,15.338545322697607,1,6,5
E02000668,0,0.6196848254313273,17.377961418285558,1,8,5
E02000669,0,0.5748802030122268,24.531893800876645,1,7,7
E02000670,0,0.5639415240018765,34.12369768847258,1,7,9
E02000671,0,0.5015652682197823,20.80914529425235,1,6,6
E02000672,0,0.2915000978943808,33.70041021305377,1,3,9
E02000673,0,0.5574819401444788,15.829065399330466,1,7,5
E02000674,0,0.23650425898633626,21.28855600379687,1,2,6
E02000675,0,0.36046501093219624,19.71985425751664,1,4,6
E02000676,0,0.5711952978238556,20.797340120201152,1,7,6
E02000677,0,0.4835204979028548,22.743233797862263,1,6,7
E02000678,0,0.2792860356982151,31.299345582720864,1,3,8
E02000679,0,0.4164034021871203,26.110328918590522,1,5,7
E02000680,0,0.4747832939322301,26.328571053322825,1,6,7
E02000681,0,0.1845383630224706,34.679878332751194,1,1,9
E02000682,0,0.2826633017677512,31.320623235491826,1,3,8
E02000683,0,0.3830751072247897,32.898287428932406,1,4,9
E02000685,0,0.20763014024245305,27.242348347991445,1,1,8
E02000686,0,0.5399430353994303,39.94807595280076,1,7,9
E02000687,0,0.23152534343912837,25.49714092846992,1,2,7
E02000689,0.8,0.6669113149847095,9.187242079510703,6,8,2
E02000690,0.75,0.9089014643308928,6.785943008011653,5,10,1
E02000691,0.6,0.6168567290521253,9.183412503339566,5,8,2
E02000692,0.8,0.9020447544158287,5.564838680109991,6,10,1
E02000693,0,0.9037536178941747,12.833113614522157,1,10,4
E02000694,0.6,0.5570484581497798,10.67231486784141,5,7,3
E02000695,0,0.7907488399215861,14.05193352192362,1,9,4
E02000696,0,0.47541327154045343,18.159230963551064,1,6,5
E02000697,0.8,0.9547171457777556,6.867456892468025,6,10,1
E02000698,0.8,0.896621116686239,5.8838273326572015,6,10,1
E02000699,0.8,0.8792248827941088,6.3079358699760615,6,10,1
E02000700,0,0.22683296421494348,23.036024944632242,1,2,7
E02000701,0,0.416346041739536,21.035854960942054,1,5,6
E02000702,0,0.4252966248128096,24.332717198479436,1,5,7
E02000703,0.4,0.6330297325544002,7.5179695773930755,4,8,1
E02000704,0.4,0.5947799827437446,13.75204277086158,4,8,4
E02000705,0,0.7408321706918117,15.404535763254113,1,9,5
E02000706,0,0.22540723503279037,27.779984133700026,1,2,8
E02000707,0,0.31672698445524416,26.48113163064833,1,3,8
E02000708,0.6,0.7100804837646943,8.284308997308997,5,9,2
E02000709,0.8,0.9291434056206376,7.481353009408429,6,10,1
E02000710,0,0.3487498336740495,22.271253619857504,1,4,7
E02000711,0,0.21629986244841815,22.92540486015589,1,2,7
E02000712,0,0.2143087990615611,22.800657152604046,1,2,7
E02000713,0.2,0.8186810137076772,9.228112401548524,3,10,2
E02000714,0,0.4710231523158655,27.658611418935198,1,6,8
E02000715,0,0.5813265250655686,31.155505422153368,1,7,8
E02000716,0,0.5539119713300499,30.451547432101943,1,7,8
E02000717,0,0.7371580283966294,29.7358543229828,1,9,8
E02000718,0,0.6009254486007047,34.01824164765866,1,8,9
E02000719,0,0.5004181893531251,27.79439584824624,1,6,8
E02000720,0,0.31401731060580323,25.124224344907706,1,3,7
E02000721,0,0.5231189996571233,33.37428216612378,1,7,9
E02000722,0,0.5434314429289304,27.697998923187367,1,7,8
E02000723,0,0.6460028319773441,25.035432375740996,1,8,7
E02000724,0,0.9645158325411373,27.70225366729867,1,10,8
E02000725,0,0.5539451172842285,30.49649914456801,1,7,8
E02000726,0,0.0846520286918907,27.459165690193288,1,1,8
E02000727,0,0.8059888752312487,27.1976008492569,1,10,8
E02000728,0,0.3844578336261554,25.841314102564102,1,5,7
E02000729,0,0.806577677126204,26.259987174182875,1,10,7
E02000730,0,0.5729282765737873,27.073005010893244,1,7,8
E02000731,0,0.6585217803539399,29.364121366886433,1,8,8
E02000732,0,0.46633687100206217,33.482358747192414,1,6,9
E02000733,0,0.24320374159602456,29.70705885218747,1,2,8
E02000734,0,0.24496044909415668,29.242256953304413,1,2,8
E02000735,0,0.7197403774458129,30.68628028822667,1,9,8
E02000736,0,0.1869076482256998,32.12584119462199,1,1,9
E02000737,0,0.2406940444975608,28.030856513653713,1,2,8
E02000738,0,0.3861862050101434,22.980365417929836,1,5,7
E02000739,0,0.6271414711894945,28.756364450296246,1,8,8
E02000740,0,0.3498999058816499,32.49887482259438,1,4,9
E02000741,0,0.47406405051871897,28.584588746053225,1,6,8
E02000742,0,0.5611274286235519,31.15196406701328,1,7,8
E02000743,0,0.6817887562914209,38.29495099524016,1,9,9
E02000744,0,0.9056254959005554,35.410702959240645,1,10,9
E02000745,0,0.3980730818940195,30.546809305604512,1,5,8
E02000746,0,0.5266780844476647,32.287014017521905,1,7,9
E02000747,0,0.19770972561439293,32.73259178990311,1,1,9
E02000748,0,0.5036336985033174,26.135752044437588,1,6,7
E02000749,0,0.583954802259887,40.51207333333333,1,8,9
E02000750,0,0.1710605229930888,22.496705571338385,1,1,7
E02000751,0.8571428571428571,0.7551433136922001,7.202862998102466,6,9,1
E02000752,0,0.405557342827321,28.57728497690845,1,5,8
E02000753,0,0.5046219124109713,23.510569328686167,1,6,7
E02000754,0.25,0.43092698136240287,14.505686512040183,3,5,4
E02000755,0,0.7202127659574468,16.18405319148936,1,9,5
E02000756,0,0.7641993122566529,16.160764657677124,1,9,5
E02000757,0.2857142857142857,0.5108574596268094,9.429598489666137,4,7,2
E02000758,0,0.5640049639379421,16.231595136378573,1,7,5
E02000759,0.2857142857142857,0.2713110295117639,15.525825505395957,4,3,5
E02000760,0,0.7666831478584291,19.826413208076275,1,9,6
E02000762,0.25,0.7436374640641549,10.2111995763353,3,9,2
E02000763,0,0.6302346479198544,17.387972435545805,1,8,5
E02000764,0.42857142857142855,0.6478418367775008,11.069743743025667,4,8,3
E02000765,0.25,0.3604473085670962,12.99657680060652,3,4,4
E02000767,0,0.47141752123083347,15.670712389929307,1,6,5
E02000768,0.5,0.9759456461953239,9.023436525612471,4,10,2
E02000769,0,0.35391377414743175,16.92342864312151,1,4,5
E02000770,0,0.6460957695079301,15.911643386509231,1,8,5
E02000772,0,0.784892865283793,18.02358639161158,1,9,5
E02000773,0,0.5836887568459115,16.509376456408194,1,8,5
E02000774,0,0.5065904771221734,22.112884094530003,1,6,7
E02000776,0,0.5582947831795189,17.057423624358034,1,7,5
E02000777,0,0.4243161186376078,17.298952435813035,1,5,5
E02000779,0,0.2224201401258758,26.407871511696946,1,2,8
E02000780,0,0.27548608990063744,23.348161377947893,1,3,7
E02000781,0,0.6442692585104832,16.982215621413623,1,8,5
E02000782,0,0.37342147343173043,28.464855586648014,1,4,8
E02000783,0,0.4678986145873727,27.660824514400534,1,6,8
E02000784,0.7142857142857143,0.6413176856859353,9.805824893890039,5,8,2
E02000785,0.8333333333333334,0.8603696579682978,6.926790247437623,6,10,1
E02000786,0.5714285714285714,0.5648452894621473,9.700054975887769,5,7,2
E02000787,0.14285714285714285,0.41345067391861695,13.612062804453723,2,5,4
E02000788,1,1,6.501084979793444,6,10,1
E02000789,0.75,0.7727417810405363,9.629095116501755,5,9,2
E02000790,1,0.9558375328041732,5.384548026919546,6,10,1
E02000791,1,1,5.957178856791641,6,10,1
E02000792,1,0.918259558459412,5.73424224125825,6,10,1
E02000793,0.6,0.6602099459363979,11.206441567781374,5,8,3
E02000794,0.75,0.8181941126608615,7.141383601756955,5,10,1
E02000795,0.5,0.4517885145319184,8.9065161990164885,4,6,2
E02000796,0,0.34349362912175013,16.40391660391566,1,4,5
E02000797,1,0.9405728498074455,6.68860379109226,6,10,1
E02000798,0.5714285714285714,0.6060514921617592,10.267734259426303,5,8,2
E02000799,1,1,5.548346013943619,6,10,1
E02000800,0.3333333333333333,0.5015065328389213,15.602358908151972,4,6,5
E02000801,1,0.88561275720468,5.6623867488443755,6,10,1
E02000802,0.5,0.8124426777364824,7.598219675398634,4,10,1
E02000803,0.16666666666666666,0.40723615694098814,17.43955727973339,2,5,5
E02000804,0.75,0.7200109424155382,6.896205580631924,5,9,1
E02000805,0.6666666666666666,0.6382005184148151,8.833813537002897,5,8,2
E02000806,0.8333333333333334,0.7138996287484104,8.497609411535464,6,9,2
E02000807,0.4,0.736197300440284,13.79343860613389,4,9,4
E02000808,0,0.5778421713512991,19.593475997295467,1,7,6
E02000809,0.125,0.3058802699218563,15.799870955548835,2,3,5
E02000810,0,0.6320062202491475,26.1410659076331,1,8,7
E02000812,0,0.19099116042881323,27.739778540530374,1,1,8
E02000813,0,0.7539113562615021,27.199347715983244,1,9,8
E02000814,0.2,0.19342061832984928,20.197261524920233,3,1,6
E02000815,0,0.4604204882178637,26.75764314942853,1,6,8
E02000816,0,0.47706557625797263,28.85131911720847,1,6,8
E02000817,0,0.5019366519147068,34.55739054899235,1,6,9
E02000818,0,0.25823246127814653,34.455332292073415,1,3,9
E02000819,0,0.24713275279687608,31.00217933545744,1,2,8
E02000820,0,0.5885243120895197,27.40824322691107,1,8,8
